682,75,105,496,5.00,689,54.00,2,0.00,20,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:48:55 2022
653,74,104,538,2.00,687,57.00,4,0.00,21,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:48:56 2022
661,75,106,563,3.00,687,55.00,0,0.00,28,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:48:57 2022
658,75,104,539,2.00,682,46.00,9,0.00,28,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:48:58 2022
664,75,106,588,3.00,682,46.00,16,0.00,19,0.00,8.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:48:59 2022
692,75,104,555,4.00,685,54.00,8,0.00,16,0.00,8.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:00 2022
675,74,107,565,3.00,685,58.00,21,0.00,27,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:01 2022
688,74,106,551,2.00,686,53.00,3,0.00,20,0.00,9.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:02 2022
681,74,104,563,4.00,683,45.00,11,0.00,16,0.00,10.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:03 2022
655,74,104,563,4.00,680,51.00,1,0.00,15,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:04 2022
664,74,106,496,5.00,685,51.00,17,0.00,18,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:05 2022
695,73,105,593,3.00,682,41.00,0,0.00,17,0.00,8.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:06 2022
686,75,105,614,2.00,688,54.00,14,0.00,16,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:07 2022
667,74,106,591,2.00,681,46.00,17,0.00,24,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:08 2022
675,74,104,602,3.00,682,40.00,19,0.00,15,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:09 2022
683,75,105,588,5.00,685,48.00,21,0.00,22,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:10 2022
659,73,106,529,5.00,682,40.00,12,0.00,25,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:11 2022
651,74,104,518,4.00,687,48.00,24,0.00,19,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:12 2022
697,74,107,518,4.00,680,58.00,13,0.00,20,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:13 2022
690,74,107,492,2.00,682,43.00,23,0.00,16,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:14 2022
672,74,107,564,3.00,683,41.00,6,0.00,25,0.00,10.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:15 2022
696,75,104,590,2.00,686,45.00,8,0.00,18,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:16 2022
658,75,107,529,4.00,687,59.00,24,0.00,21,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:17 2022
685,75,107,620,3.00,681,56.00,16,0.00,24,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:18 2022
660,75,105,556,4.00,689,49.00,8,0.00,23,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:19 2022
659,75,106,509,4.00,681,44.00,5,0.00,26,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:20 2022
660,73,107,554,4.00,686,52.00,18,0.00,26,0.00,9.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:21 2022
674,74,104,582,3.00,686,53.00,11,0.00,25,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:22 2022
666,73,104,489,2.00,686,42.00,16,0.00,29,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:23 2022
687,75,107,489,2.00,685,59.00,12,0.00,15,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:24 2022
672,74,104,603,4.00,681,49.00,10,0.00,26,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:25 2022
658,73,106,518,3.00,688,45.00,23,0.00,22,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:26 2022
689,73,104,565,5.00,680,59.00,18,0.00,26,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:27 2022
694,73,107,597,5.00,682,45.00,5,0.00,23,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:28 2022
672,73,104,602,3.00,683,48.00,3,0.00,23,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:29 2022
669,75,106,583,2.00,681,53.00,15,0.00,21,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:30 2022
685,74,107,509,4.00,687,47.00,5,0.00,16,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:31 2022
659,74,105,488,2.00,684,41.00,15,0.00,22,0.00,8.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:32 2022
691,73,105,591,2.00,680,45.00,24,0.00,27,0.00,8.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:33 2022
680,75,105,514,3.00,680,44.00,2,0.00,19,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:34 2022
655,75,104,491,5.00,683,40.00,2,0.00,28,0.00,10.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:35 2022
657,75,104,533,5.00,684,51.00,1,0.00,24,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:36 2022
683,75,107,486,5.00,682,51.00,4,0.00,19,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:37 2022
667,75,107,494,3.00,682,52.00,16,0.00,22,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:38 2022
696,75,106,623,5.00,680,56.00,24,0.00,22,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:39 2022
667,74,104,543,4.00,682,54.00,21,0.00,20,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:40 2022
674,73,105,545,4.00,683,40.00,10,0.00,17,0.00,9.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:41 2022
678,73,106,589,5.00,684,47.00,0,0.00,21,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:42 2022
675,73,107,594,3.00,686,51.00,6,0.00,26,0.00,8.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:43 2022
657,73,107,586,2.00,688,56.00,5,0.00,28,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:44 2022
666,74,104,487,2.00,687,58.00,19,0.00,22,0.00,10.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:45 2022
677,74,104,507,4.00,683,49.00,7,0.00,17,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:46 2022
689,75,104,485,3.00,686,43.00,5,0.00,16,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:47 2022
698,73,107,486,4.00,680,59.00,18,0.00,15,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:48 2022
665,75,106,534,2.00,683,45.00,9,0.00,19,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:49 2022
698,73,107,489,5.00,682,42.00,17,0.00,17,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:50 2022
676,73,105,585,3.00,684,58.00,10,0.00,18,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:51 2022
677,75,105,520,5.00,689,47.00,9,0.00,29,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:52 2022
679,73,104,531,2.00,681,53.00,0,0.00,21,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:53 2022
698,74,106,590,3.00,688,43.00,23,0.00,18,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:54 2022
667,75,105,529,3.00,685,52.00,9,0.00,16,0.00,9.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:55 2022
665,75,107,562,5.00,685,59.00,24,0.00,25,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:49:56 2022
667,73,107,623,3.00,688,57.00,24,0.00,18,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:57 2022
673,73,107,492,2.00,680,44.00,10,0.00,20,0.00,8.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:58 2022
691,73,106,493,3.00,685,48.00,13,0.00,27,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:49:59 2022
665,74,106,607,4.00,686,58.00,13,0.00,26,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:00 2022
651,73,104,491,5.00,682,50.00,0,0.00,15,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:01 2022
684,73,105,561,3.00,687,56.00,20,0.00,24,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:02 2022
668,73,104,557,2.00,684,55.00,19,0.00,21,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:03 2022
675,73,105,515,4.00,684,45.00,22,0.00,28,0.00,9.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:04 2022
670,73,107,490,3.00,689,56.00,16,0.00,28,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:05 2022
675,73,104,621,5.00,680,45.00,6,0.00,25,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:06 2022
659,75,106,566,4.00,685,54.00,11,0.00,21,0.00,10.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:07 2022
663,73,105,491,3.00,688,53.00,11,0.00,19,0.00,10.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:08 2022
653,73,107,559,3.00,683,46.00,13,0.00,16,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:09 2022
655,74,107,567,2.00,685,53.00,10,0.00,24,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:10 2022
655,75,105,521,3.00,685,55.00,1,0.00,27,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:11 2022
693,75,105,532,2.00,689,43.00,4,0.00,26,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:12 2022
681,73,105,584,4.00,685,41.00,4,0.00,15,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:13 2022
676,73,107,492,4.00,682,40.00,11,0.00,28,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:14 2022
674,73,106,496,5.00,689,44.00,9,0.00,23,0.00,9.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:15 2022
693,73,105,536,2.00,681,42.00,22,0.00,26,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:16 2022
651,73,107,578,2.00,689,51.00,7,0.00,23,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:17 2022
669,73,104,512,2.00,683,49.00,4,0.00,23,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:18 2022
678,73,105,523,2.00,682,50.00,24,0.00,27,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:19 2022
693,74,104,509,5.00,686,43.00,14,0.00,29,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:20 2022
662,73,107,552,4.00,686,53.00,14,0.00,27,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:21 2022
651,73,106,542,2.00,688,53.00,15,0.00,28,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:22 2022
697,74,104,591,5.00,683,49.00,16,0.00,19,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:23 2022
695,73,104,617,2.00,682,56.00,23,0.00,28,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:24 2022
674,74,106,590,4.00,683,52.00,2,0.00,28,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:25 2022
695,74,106,586,2.00,688,59.00,5,0.00,17,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:26 2022
676,74,107,513,4.00,684,53.00,10,0.00,23,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:27 2022
658,75,106,617,5.00,687,55.00,18,0.00,20,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:28 2022
680,75,105,508,4.00,685,54.00,23,0.00,25,0.00,10.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:29 2022
651,74,107,560,3.00,681,55.00,10,0.00,27,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:30 2022
680,73,106,504,2.00,685,55.00,0,0.00,22,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:31 2022
655,73,107,522,4.00,681,41.00,15,0.00,24,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:32 2022
669,75,106,582,4.00,688,55.00,2,0.00,20,0.00,8.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:33 2022
692,75,107,485,3.00,688,54.00,9,0.00,18,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:34 2022
673,75,107,504,2.00,686,40.00,10,0.00,29,0.00,10.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:35 2022
669,75,105,503,5.00,688,50.00,16,0.00,21,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:36 2022
680,73,107,559,5.00,684,49.00,22,0.00,18,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:37 2022
691,74,107,583,2.00,680,44.00,17,0.00,28,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:38 2022
672,74,106,591,5.00,686,58.00,7,0.00,17,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:39 2022
660,73,104,545,4.00,689,47.00,1,0.00,23,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:40 2022
662,74,107,564,2.00,682,55.00,12,0.00,24,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:41 2022
691,74,107,544,3.00,683,44.00,1,0.00,27,0.00,8.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:42 2022
680,74,105,530,5.00,684,44.00,7,0.00,21,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:43 2022
668,74,105,540,2.00,685,44.00,3,0.00,22,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:44 2022
668,73,107,490,2.00,684,50.00,12,0.00,29,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:45 2022
662,75,106,483,2.00,685,46.00,16,0.00,24,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:46 2022
665,73,107,529,3.00,686,46.00,13,0.00,18,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:47 2022
694,75,107,501,5.00,682,50.00,19,0.00,22,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:48 2022
694,75,106,574,2.00,683,54.00,16,0.00,21,0.00,9.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:49 2022
681,74,106,524,3.00,684,41.00,21,0.00,22,0.00,11.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:50 2022
680,73,107,502,4.00,681,45.00,0,0.00,16,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:51 2022
664,73,104,582,2.00,688,54.00,14,0.00,22,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:52 2022
656,74,106,557,3.00,681,54.00,17,0.00,22,0.00,8.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:53 2022
668,73,105,519,4.00,681,50.00,13,0.00,28,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:54 2022
683,75,105,500,5.00,687,45.00,19,0.00,28,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:55 2022
668,73,107,491,3.00,685,52.00,21,0.00,16,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:50:56 2022
681,74,106,532,2.00,686,56.00,11,0.00,18,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:57 2022
667,75,107,519,3.00,685,52.00,1,0.00,15,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:58 2022
650,73,105,492,3.00,688,48.00,24,0.00,21,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:50:59 2022
674,75,107,486,5.00,680,49.00,10,0.00,16,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:00 2022
665,73,105,541,3.00,689,49.00,17,0.00,20,0.00,10.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:01 2022
673,74,107,529,2.00,689,48.00,22,0.00,28,0.00,10.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:02 2022
695,74,107,483,3.00,683,41.00,14,0.00,24,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:03 2022
684,75,107,484,5.00,685,49.00,13,0.00,20,0.00,8.00,14.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:04 2022
655,73,105,573,5.00,686,56.00,8,0.00,22,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:05 2022
687,75,107,606,5.00,685,40.00,7,0.00,21,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:06 2022
672,75,104,597,3.00,680,59.00,1,0.00,21,0.00,11.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:07 2022
695,74,105,505,3.00,680,40.00,23,0.00,16,0.00,10.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:08 2022
660,75,107,540,5.00,681,56.00,18,0.00,22,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:09 2022
687,73,106,561,4.00,689,51.00,19,0.00,17,0.00,10.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:10 2022
692,73,105,596,4.00,682,57.00,18,0.00,15,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:11 2022
657,74,106,559,4.00,683,59.00,18,0.00,16,0.00,11.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:12 2022
666,73,106,583,4.00,687,44.00,8,0.00,27,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:13 2022
653,73,107,597,3.00,689,54.00,6,0.00,29,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:14 2022
692,75,105,532,5.00,687,44.00,0,0.00,24,0.00,9.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:15 2022
684,73,104,590,3.00,684,45.00,23,0.00,21,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:16 2022
696,73,104,554,4.00,680,56.00,10,0.00,16,0.00,9.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:17 2022
691,74,105,548,5.00,688,51.00,1,0.00,17,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:18 2022
672,73,107,598,2.00,681,47.00,2,0.00,27,0.00,11.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:19 2022
693,73,105,505,3.00,681,57.00,3,0.00,20,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:20 2022
688,74,107,616,4.00,689,43.00,16,0.00,18,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:21 2022
671,73,105,495,5.00,685,46.00,20,0.00,18,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:22 2022
663,73,105,604,5.00,680,47.00,15,0.00,16,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:23 2022
695,74,105,593,4.00,681,41.00,5,0.00,17,0.00,8.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:24 2022
657,74,104,522,2.00,686,52.00,5,0.00,19,0.00,9.00,13.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:25 2022
695,73,105,591,4.00,682,40.00,4,0.00,24,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:26 2022
664,73,105,572,5.00,688,47.00,13,0.00,27,0.00,8.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:27 2022
669,74,104,513,3.00,684,45.00,12,0.00,27,0.00,10.00,12.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:29 2022
652,74,106,520,4.00,689,51.00,23,0.00,20,0.00,8.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:30 2022
691,73,106,620,3.00,688,43.00,10,0.00,15,0.00,10.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:31 2022
679,74,107,598,2.00,687,57.00,13,0.00,16,0.00,11.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:32 2022
695,73,106,604,4.00,680,48.00,9,0.00,22,0.00,9.00,14.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:33 2022
669,73,104,546,3.00,686,43.00,22,0.00,23,0.00,9.00,13.00,122,N,0.000000,0.000000,15.00,0,0,Thu Sep  1 00:51:34 2022
659,75,106,611,4.00,688,43.00,18,0.00,29,0.00,11.00,12.00,122,N,0.000000,0.000000,14.00,0,0,Thu Sep  1 00:51:35 2022
